RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVERAGE,TOTAL SG:APP,MEASURED ROUNDS,year,measure
30,30,Bill Lunde,83,0.449,30.098,67,2012,sg_app_green
31,31,Charl Schwartzel,56,0.445,17.81,40,2012,sg_app_green
32,32,Chris Kirk,93,0.444,37.755,85,2012,sg_app_green
33,33,Kyle Stanley,86,0.439,30.701,70,2012,sg_app_green
34,34,Heath Slocum,93,0.427,32.062,75,2012,sg_app_green
35,35,Ben Curtis,62,0.408,19.599,48,2012,sg_app_green
36,36,Jonathan Byrd,69,0.406,22.731,56,2012,sg_app_green
37,37,Bob Estes,78,0.396,25.738,65,2012,sg_app_green
38,38,Michael Bradley,63,0.391,21.496,55,2012,sg_app_green
39,39,Matt Every,80,0.377,24.097,64,2012,sg_app_green
40,40,Johnson Wagner,88,0.376,28.551,76,2012,sg_app_green
41,41,Hunter Mahan,88,0.372,23.837,64,2012,sg_app_green
42,42,Greg Owen,90,0.367,28.237,77,2012,sg_app_green
43,43,Charley Hoffman,88,0.356,27.037,76,2012,sg_app_green
44,44,Zach Johnson,95,0.342,25.282,74,2012,sg_app_green
45,45,Nick O'Hern,78,0.34,23.114,68,2012,sg_app_green
T46,T46,Graham DeLaet,79,0.334,23.745,71,2012,sg_app_green
T46,T46,Carl Pettersson,92,0.334,26.716,80,2012,sg_app_green
48,48,Padraig Harrington,67,0.331,14.904,45,2012,sg_app_green
49,49,D.A. Points,88,0.329,26.313,80,2012,sg_app_green
50,50,Webb Simpson,77,0.319,21.075,66,2012,sg_app_green
51,51,Will Claxton,99,0.318,27.373,86,2012,sg_app_green
52,52,Michael Thompson,80,0.317,20.625,65,2012,sg_app_green
53,53,Ken Duke,104,0.309,27.766,90,2012,sg_app_green
54,54,Freddie Jacobson,61,0.306,13.458,44,2012,sg_app_green
55,55,Kevin Na,80,0.301,19.559,65,2012,sg_app_green
56,56,Henrik Stenson,51,0.297,12.487,42,2012,sg_app_green
57,57,Pat Perez,81,0.272,18.76,69,2012,sg_app_green
58,58,Ryan Moore,89,0.27,21.846,81,2012,sg_app_green
59,59,Bubba Watson,68,0.265,13.529,51,2012,sg_app_green
60,60,Ryan Palmer,81,0.258,18.3,71,2012,sg_app_green
61,61,Charles Howell III,98,0.257,19.782,77,2012,sg_app_green
62,62,Scott Dunlap,57,0.252,11.604,46,2012,sg_app_green
63,63,Sean O'Hair,84,0.25,18.968,76,2012,sg_app_green
64,64,Trevor Immelman,76,0.242,13.808,57,2012,sg_app_green
65,65,Keegan Bradley,90,0.238,16.916,71,2012,sg_app_green
66,66,Jeff Overton,101,0.236,21.734,92,2012,sg_app_green
67,67,John Merrick,83,0.23,16.552,72,2012,sg_app_green
68,68,Rickie Fowler,84,0.228,15.065,66,2012,sg_app_green
69,69,Camilo Villegas,79,0.208,15.165,73,2012,sg_app_green
70,70,Kyle Thompson,51,0.204,7.532,37,2012,sg_app_green
71,71,Scott Piercy,95,0.202,17.357,86,2012,sg_app_green
72,72,Bud Cauley,99,0.201,18.328,91,2012,sg_app_green
73,73,Stewart Cink,71,0.195,10.55,54,2012,sg_app_green
74,74,Tim Herron,88,0.193,14.649,76,2012,sg_app_green
T75,T75,John Mallinger,74,0.184,11.614,63,2012,sg_app_green
T75,T75,Kevin Streelman,89,0.184,14.159,77,2012,sg_app_green
77,77,Martin Laird,77,0.175,9.427,54,2012,sg_app_green
78,78,Geoff Ogilvy,73,0.168,9.257,55,2012,sg_app_green
79,79,Vaughn Taylor,81,0.165,10.585,64,2012,sg_app_green
T80,T80,K.J. Choi,71,0.153,8.591,56,2012,sg_app_green
T80,T80,Gary Woodland,70,0.153,8.084,53,2012,sg_app_green
82,82,Tim Clark,60,0.151,7.54,50,2012,sg_app_green
83,83,Brian Davis,91,0.146,11.529,79,2012,sg_app_green
84,84,Garth Mulroy,59,0.143,6.569,46,2012,sg_app_green
85,85,Chez Reavie,83,0.136,8.966,66,2012,sg_app_green
86,86,Jason Bohn,81,0.128,8.459,66,2012,sg_app_green
87,87,J.J. Henry,93,0.126,8.95,71,2012,sg_app_green
88,88,Gary Christian,91,0.124,9.265,75,2012,sg_app_green
T89,T89,William McGirt,96,0.11,8.669,79,2012,sg_app_green
T89,T89,Brandt Snedeker,81,0.11,7.173,65,2012,sg_app_green
91,91,Jimmy Walker,101,0.105,9.591,91,2012,sg_app_green
T92,T92,Jason Day,57,0.102,4.777,47,2012,sg_app_green
T92,T92,Seung-Yul Noh,105,0.102,8.699,85,2012,sg_app_green
94,94,Bryce Molder,83,0.1,7.083,71,2012,sg_app_green
95,95,Jeff Maggert,83,0.084,6.574,78,2012,sg_app_green
96,96,Andres Romero,68,0.078,4.237,54,2012,sg_app_green
T97,T97,Sergio Garcia,57,0.075,3.321,44,2012,sg_app_green
T97,T97,Troy Matteson,100,0.075,6.234,83,2012,sg_app_green
99,99,Robert Karlsson,54,0.072,2.938,41,2012,sg_app_green
100,100,Ryo Ishikawa,54,0.069,2.558,37,2012,sg_app_green
101,101,Ian Poulter,57,0.068,2.584,38,2012,sg_app_green
102,102,Cameron Beckman,81,0.058,3.973,69,2012,sg_app_green
T103,T103,Kyle Reifers,86,0.056,4.115,74,2012,sg_app_green
T103,T103,Cameron Tringale,88,0.056,4.275,77,2012,sg_app_green
105,105,Nathan Green,73,0.048,2.72,57,2012,sg_app_green
106,106,Mark Wilson,84,0.043,2.93,68,2012,sg_app_green
107,107,James Driscoll,83,0.032,2.27,70,2012,sg_app_green
108,108,John Huh,99,0.031,2.617,85,2012,sg_app_green
109,109,Roberto Castro,92,0.03,2.221,75,2012,sg_app_green
110,110,Billy Horschel,63,0.028,1.349,48,2012,sg_app_green
111,111,Russell Knox,72,0.025,1.392,56,2012,sg_app_green
T112,T112,Greg Chalmers,88,0.012,0.914,75,2012,sg_app_green
T112,T112,David Toms,60,0.012,0.506,44,2012,sg_app_green
114,114,Roland Thatcher,55,0.01,0.435,44,2012,sg_app_green
115,115,Dicky Pride,62,0.002,0.108,49,2012,sg_app_green
116,116,Gavin Coles,72,-0.008,-0.48,57,2012,sg_app_green
117,117,Jonas Blixt,72,-0.01,-0.627,64,2012,sg_app_green
118,118,Bobby Gates,87,-0.016,-1.201,76,2012,sg_app_green
119,119,Hunter Haas,69,-0.02,-1.016,52,2012,sg_app_green
120,120,Rory Sabbatini,84,-0.021,-1.485,72,2012,sg_app_green
121,121,George McNeill,85,-0.023,-1.648,71,2012,sg_app_green
122,122,Danny Lee,74,-0.031,-1.856,59,2012,sg_app_green
123,123,Harris English,98,-0.038,-3.304,87,2012,sg_app_green
124,124,Spencer Levin,81,-0.041,-2.737,66,2012,sg_app_green
125,125,Chris Stroud,86,-0.049,-3.686,75,2012,sg_app_green
126,126,Blake Adams,107,-0.055,-4.867,88,2012,sg_app_green
127,127,Daniel Summerhays,81,-0.066,-4.51,68,2012,sg_app_green
128,128,Chris DiMarco,83,-0.073,-5.239,72,2012,sg_app_green
129,129,Billy Mayfair,90,-0.083,-6.476,78,2012,sg_app_green
130,130,D.J. Trahan,73,-0.085,-5.254,62,2012,sg_app_green
131,131,Rocco Mediate,70,-0.09,-5.221,58,2012,sg_app_green
132,132,Tom Pernice Jr.,62,-0.097,-5.061,52,2012,sg_app_green
133,133,Scott Stallings,78,-0.113,-7.678,68,2012,sg_app_green
134,134,Justin Leonard,79,-0.117,-7.953,68,2012,sg_app_green
T135,T135,Chris Couch,61,-0.131,-7.053,54,2012,sg_app_green
T135,T135,Rod Pampling,88,-0.131,-9.018,69,2012,sg_app_green
137,137,Ben Crane,73,-0.138,-8.538,62,2012,sg_app_green
138,138,Jason Kokrak,79,-0.173,-11.969,69,2012,sg_app_green
139,139,Bill Haas,79,-0.18,-10.994,61,2012,sg_app_green
140,140,Kevin Chappell,91,-0.186,-13.358,72,2012,sg_app_green
141,141,Richard Lee,71,-0.187,-10.658,57,2012,sg_app_green
142,142,Jhonattan Vegas,77,-0.206,-14.184,69,2012,sg_app_green
143,143,David Hearn,95,-0.21,-18.518,88,2012,sg_app_green
144,144,Jerry Kelly,84,-0.218,-15.881,73,2012,sg_app_green
145,145,J.B. Holmes,90,-0.219,-17.078,78,2012,sg_app_green
146,146,Alexandre Rocha,62,-0.221,-11.068,50,2012,sg_app_green
147,147,Brandt Jobe,57,-0.222,-9.981,45,2012,sg_app_green
148,148,Charlie Beljan,61,-0.226,-9.706,43,2012,sg_app_green
149,149,Arjun Atwal,79,-0.227,-14.958,66,2012,sg_app_green
150,150,Charlie Wi,86,-0.229,-16.737,73,2012,sg_app_green
151,151,Josh Teater,97,-0.231,-19.176,83,2012,sg_app_green
152,152,David Mathis,83,-0.239,-16.459,69,2012,sg_app_green
153,153,Scott Brown,65,-0.255,-12.979,51,2012,sg_app_green
154,154,Tommy Gainey,98,-0.26,-23.362,90,2012,sg_app_green
155,155,John Daly,50,-0.267,-10.144,38,2012,sg_app_green
156,156,John Rollins,81,-0.269,-19.113,71,2012,sg_app_green
157,157,Tom Gillis,75,-0.274,-18.889,69,2012,sg_app_green
T158,T158,Stephen Ames,54,-0.277,-10.816,39,2012,sg_app_green
T158,T158,"Ted Potter, Jr.",77,-0.277,-16.878,61,2012,sg_app_green
160,160,Mathew Goggin,65,-0.292,-16.079,55,2012,sg_app_green
161,161,Steve Wheatcroft,56,-0.294,-12.359,42,2012,sg_app_green
162,162,Ángel Cabrera,54,-0.306,-11.305,37,2012,sg_app_green
163,163,Y.E. Yang,64,-0.352,-16.89,48,2012,sg_app_green
164,164,Harrison Frazar,56,-0.358,-17.184,48,2012,sg_app_green
165,165,Brian Harman,101,-0.37,-32.535,88,2012,sg_app_green
166,166,Brendan Steele,77,-0.376,-24.087,64,2012,sg_app_green
167,167,Matt Jones,53,-0.387,-17.031,44,2012,sg_app_green
168,168,Matt Bettencourt,80,-0.425,-25.522,60,2012,sg_app_green
169,169,Stuart Appleby,75,-0.437,-28.423,65,2012,sg_app_green
170,170,Marco Dawson,60,-0.459,-21.093,46,2012,sg_app_green
171,171,Brian Gay,91,-0.486,-37.892,78,2012,sg_app_green
172,172,Stephen Gangluff,57,-0.488,-20.972,43,2012,sg_app_green
173,173,J.J. Killeen,101,-0.492,-41.324,84,2012,sg_app_green
174,174,Aaron Baddeley,73,-0.504,-27.731,55,2012,sg_app_green
175,175,Martin Flores,95,-0.507,-41.537,82,2012,sg_app_green
176,176,Troy Kelly,68,-0.53,-27.011,51,2012,sg_app_green
177,177,Ryuji Imada,78,-0.538,-37.148,69,2012,sg_app_green
178,178,Mark Anderson,75,-0.542,-33.086,61,2012,sg_app_green
179,179,Colt Knost,79,-0.545,-36.536,67,2012,sg_app_green
180,180,Daniel Chopra,55,-0.589,-25.342,43,2012,sg_app_green
181,181,Kevin Kisner,69,-0.651,-34.515,53,2012,sg_app_green
182,182,Erik Compton,81,-0.668,-42.767,64,2012,sg_app_green
183,183,Billy Hurley III,70,-0.704,-40.145,57,2012,sg_app_green
184,184,Derek Lamely,64,-0.714,-39.982,56,2012,sg_app_green
T185,T185,Miguel Angel Carballo,73,-0.728,-41.51,57,2012,sg_app_green
T185,T185,Edward Loar,59,-0.728,-31.293,43,2012,sg_app_green
187,187,Tommy Biershenk,74,-0.733,-42.522,58,2012,sg_app_green
188,188,Patrick Sheehan,58,-0.737,-32.412,44,2012,sg_app_green
189,189,Sangmoon Bae,81,-0.76,-43.292,57,2012,sg_app_green
190,190,Sung Kang,75,-0.897,-55.634,62,2012,sg_app_green
191,191,Brendon Todd,78,-1.141,-71.899,63,2012,sg_app_green
1,1,Tiger Woods,61,1.533,65.908,43,2013,sg_app_green
2,2,Stewart Cink,71,0.975,54.61,56,2013,sg_app_green
3,3,Justin Rose,62,0.961,44.216,46,2013,sg_app_green
4,4,Jim Furyk,80,0.95,60.808,64,2013,sg_app_green
5,5,Camilo Villegas,79,0.885,56.664,64,2013,sg_app_green
6,6,Henrik Stenson,65,0.776,34.158,44,2013,sg_app_green
7,7,Matt Kuchar,93,0.731,50.47,69,2013,sg_app_green
8,8,Ricky Barnes,74,0.714,46.429,65,2013,sg_app_green
9,9,Charl Schwartzel,69,0.711,38.416,54,2013,sg_app_green
10,10,Dustin Johnson,71,0.663,33.795,51,2013,sg_app_green
11,11,Graham DeLaet,94,0.64,51.86,81,2013,sg_app_green
12,12,Chris Kirk,89,0.62,50.184,81,2013,sg_app_green
13,13,Luke Donald,60,0.583,26.824,46,2013,sg_app_green
14,14,Robert Garrigus,69,0.571,27.992,49,2013,sg_app_green
15,15,Steve Stricker,51,0.567,19.845,35,2013,sg_app_green
16,16,Adam Scott,61,0.548,24.125,44,2013,sg_app_green
17,17,Sergio Garcia,65,0.538,25.282,47,2013,sg_app_green
18,18,Chad Campbell,78,0.525,37.789,72,2013,sg_app_green
19,19,Chris Stroud,88,0.52,40.564,78,2013,sg_app_green
20,20,Webb Simpson,92,0.517,36.164,70,2013,sg_app_green
21,21,Pat Perez,69,0.505,32.306,64,2013,sg_app_green
22,22,Vijay Singh,61,0.501,24.052,48,2013,sg_app_green
23,23,Phil Mickelson,78,0.494,28.135,57,2013,sg_app_green
24,24,Jordan Spieth,82,0.48,32.167,67,2013,sg_app_green
25,25,Lee Westwood,70,0.479,24.442,51,2013,sg_app_green
26,26,Rory Sabbatini,86,0.468,33.697,72,2013,sg_app_green
27,27,Justin Hicks,79,0.462,30.466,66,2013,sg_app_green
28,28,Ryan Palmer,79,0.461,31.831,69,2013,sg_app_green
29,29,Gary Woodland,94,0.459,38.069,83,2013,sg_app_green
30,30,Kevin Stadler,83,0.451,31.107,69,2013,sg_app_green
31,31,Jason Dufner,78,0.44,26.815,61,2013,sg_app_green
32,32,Rory McIlroy,56,0.42,17.229,41,2013,sg_app_green
33,33,Kyle Stanley,71,0.419,25.164,60,2013,sg_app_green
34,34,Brendon de Jonge,110,0.414,40.113,97,2013,sg_app_green
35,35,John Rollins,77,0.409,27.807,68,2013,sg_app_green
36,36,Jimmy Walker,84,0.407,30.546,75,2013,sg_app_green
37,37,Boo Weekley,100,0.401,33.3,83,2013,sg_app_green
38,38,Roberto Castro,97,0.379,31.799,84,2013,sg_app_green
39,39,Nicholas Thompson,99,0.373,32.092,86,2013,sg_app_green
40,40,Kevin Chappell,80,0.37,24.768,67,2013,sg_app_green
41,41,John Merrick,79,0.365,24.849,68,2013,sg_app_green
42,42,Nick Watney,88,0.362,26.433,73,2013,sg_app_green
43,43,Bill Haas,85,0.346,23.864,69,2013,sg_app_green
44,44,Marc Leishman,77,0.345,22.109,64,2013,sg_app_green
45,45,Nicolas Colsaerts,50,0.322,11.601,36,2013,sg_app_green
T46,T46,Ben Crane,62,0.313,17.231,55,2013,sg_app_green
T46,T46,Brad Fritsch,81,0.313,21.284,68,2013,sg_app_green
48,48,Lucas Glover,65,0.307,15.957,52,2013,sg_app_green
49,49,Freddie Jacobson,63,0.304,13.965,46,2013,sg_app_green
T50,T50,Robert Allenby,58,0.296,15.397,52,2013,sg_app_green
T50,T50,Matt Every,89,0.296,23.687,80,2013,sg_app_green
52,52,Bubba Watson,76,0.292,17.23,59,2013,sg_app_green
53,53,Hunter Mahan,91,0.285,19.351,68,2013,sg_app_green
54,54,Luke Guthrie,82,0.28,18.225,65,2013,sg_app_green
55,55,Bob Estes,66,0.277,17.204,62,2013,sg_app_green
56,56,Keegan Bradley,88,0.27,19.442,72,2013,sg_app_green
57,57,Charley Hoffman,84,0.262,19.111,73,2013,sg_app_green
58,58,Michael Bradley,56,0.257,11.061,43,2013,sg_app_green
59,59,George McNeill,68,0.255,16.344,64,2013,sg_app_green
60,60,Mark Wilson,56,0.252,12.612,50,2013,sg_app_green
61,61,Zach Johnson,84,0.251,16.793,67,2013,sg_app_green
62,62,Bud Cauley,67,0.238,13.345,56,2013,sg_app_green
63,63,Daniel Summerhays,83,0.227,17.71,78,2013,sg_app_green
64,64,Brian Davis,91,0.222,18.424,83,2013,sg_app_green
65,65,Graeme McDowell,53,0.217,8.026,37,2013,sg_app_green
66,66,Kevin Streelman,86,0.214,14.543,68,2013,sg_app_green
67,67,Brandt Jobe,62,0.209,11.09,53,2013,sg_app_green
68,68,Jason Kokrak,78,0.201,14.483,72,2013,sg_app_green
69,69,Peter Hanson,45,0.192,6.332,33,2013,sg_app_green
T70,T70,Ernie Els,63,0.191,9.16,48,2013,sg_app_green
T70,T70,Ryo Ishikawa,72,0.191,10.503,55,2013,sg_app_green
T70,T70,D.A. Points,87,0.191,12.979,68,2013,sg_app_green
73,73,Chez Reavie,72,0.186,12.451,67,2013,sg_app_green
74,74,David Hearn,88,0.179,13.034,73,2013,sg_app_green
75,75,Cameron Tringale,80,0.169,12.697,75,2013,sg_app_green
76,76,Trevor Immelman,73,0.162,10.037,62,2013,sg_app_green
77,77,Jerry Kelly,75,0.159,10.192,64,2013,sg_app_green
78,78,John Huh,88,0.155,11.643,75,2013,sg_app_green
79,79,K.J. Choi,85,0.154,9.707,63,2013,sg_app_green
80,80,Vaughn Taylor,50,0.148,5.923,40,2013,sg_app_green
T81,T81,Rickie Fowler,75,0.141,8.315,59,2013,sg_app_green
T81,T81,Jeff Maggert,63,0.141,8.041,57,2013,sg_app_green
83,83,Ken Duke,87,0.13,9.777,75,2013,sg_app_green
84,84,Robert Karlsson,56,0.125,4.609,37,2013,sg_app_green
85,85,Matt Jones,83,0.123,8.615,70,2013,sg_app_green
86,86,Brandt Snedeker,79,0.121,6.991,58,2013,sg_app_green
87,87,Brian Stuard,78,0.118,7.464,63,2013,sg_app_green
88,88,Jeff Overton,78,0.099,7.321,74,2013,sg_app_green
89,89,Harris English,95,0.098,8.028,82,2013,sg_app_green
90,90,Martin Flores,83,0.092,6.973,76,2013,sg_app_green
91,91,Tim Clark,64,0.087,3.733,43,2013,sg_app_green
92,92,Josh Teater,86,0.083,5.082,61,2013,sg_app_green
93,93,Padraig Harrington,52,0.067,2.331,35,2013,sg_app_green
94,94,Bryce Molder,82,0.052,3.723,71,2013,sg_app_green
95,95,"Ted Potter, Jr.",65,0.046,2.513,55,2013,sg_app_green
96,96,Jason Bohn,70,0.034,2.224,66,2013,sg_app_green
97,97,Bo Van Pelt,72,0.025,1.324,54,2013,sg_app_green
98,98,James Driscoll,76,0.022,1.385,63,2013,sg_app_green
99,99,Dicky Pride,71,0.012,0.71,59,2013,sg_app_green
100,100,Ryan Moore,72,0.007,0.392,57,2013,sg_app_green
101,101,Jason Day,86,-0.013,-0.767,61,2013,sg_app_green
102,102,David Toms,49,-0.026,-0.824,32,2013,sg_app_green
103,103,Ben Curtis,59,-0.034,-1.567,46,2013,sg_app_green
104,104,Scott Piercy,78,-0.038,-2.335,62,2013,sg_app_green
105,105,Greg Owen,73,-0.045,-2.965,66,2013,sg_app_green
106,106,Russell Henley,80,-0.053,-3.509,66,2013,sg_app_green
107,107,D.H. Lee,65,-0.055,-3.21,58,2013,sg_app_green
108,108,Casey Wittenberg,72,-0.067,-4.058,61,2013,sg_app_green
109,109,Martin Kaymer,61,-0.07,-2.945,42,2013,sg_app_green
110,110,Richard Lee,81,-0.074,-5.36,72,2013,sg_app_green
111,111,James Hahn,78,-0.079,-5.301,67,2013,sg_app_green
112,112,Charles Howell III,87,-0.084,-6.693,80,2013,sg_app_green
113,113,Jim Herman,59,-0.091,-4.019,44,2013,sg_app_green
114,114,Henrik Norlander,70,-0.105,-6.205,59,2013,sg_app_green
115,115,Ben Kohles,75,-0.113,-7.024,62,2013,sg_app_green
116,116,William McGirt,75,-0.118,-8.372,71,2013,sg_app_green
117,117,Mike Weir,60,-0.12,-5.637,47,2013,sg_app_green
118,118,Billy Horschel,96,-0.121,-10.045,83,2013,sg_app_green
119,119,J.J. Henry,83,-0.122,-9.064,74,2013,sg_app_green
120,120,Scott Langley,79,-0.124,-7.948,64,2013,sg_app_green
121,121,Brendan Steele,86,-0.135,-10.405,77,2013,sg_app_green
122,122,Ian Poulter,59,-0.153,-5.96,39,2013,sg_app_green
123,123,Seung-Yul Noh,71,-0.163,-10.076,62,2013,sg_app_green
124,124,David Lynn,70,-0.164,-9.204,56,2013,sg_app_green
125,125,Sangmoon Bae,83,-0.165,-11.892,72,2013,sg_app_green
126,126,Jin Park,52,-0.166,-7.119,43,2013,sg_app_green
T127,T127,Scott Brown,65,-0.174,-9.57,55,2013,sg_app_green
T127,T127,Tag Ridings,69,-0.174,-10.068,58,2013,sg_app_green
129,129,Michael Thompson,66,-0.179,-9.479,53,2013,sg_app_green
130,130,Martin Laird,68,-0.195,-10.316,53,2013,sg_app_green
131,131,Cameron Percy,68,-0.198,-11.272,57,2013,sg_app_green
132,132,Stuart Appleby,88,-0.219,-17.32,79,2013,sg_app_green
133,133,Will Claxton,67,-0.222,-12.411,56,2013,sg_app_green
134,134,Lee Williams,62,-0.23,-11.741,51,2013,sg_app_green
135,135,Greg Chalmers,77,-0.237,-16.559,70,2013,sg_app_green
136,136,Ángel Cabrera,73,-0.241,-13.736,57,2013,sg_app_green
137,137,Carl Pettersson,82,-0.252,-16.146,64,2013,sg_app_green
T138,T138,Justin Leonard,86,-0.255,-19.094,75,2013,sg_app_green
T138,T138,David Lingmerth,68,-0.255,-14.536,57,2013,sg_app_green
140,140,John Senden,79,-0.258,-15.709,61,2013,sg_app_green
141,141,David Mathis,71,-0.267,-16.576,62,2013,sg_app_green
142,142,Geoff Ogilvy,57,-0.268,-11.248,42,2013,sg_app_green
143,143,Steve LeBrun,66,-0.28,-14.845,53,2013,sg_app_green
144,144,Tim Herron,45,-0.285,-12.54,44,2013,sg_app_green
145,145,Andrew Svoboda,46,-0.295,-10.309,35,2013,sg_app_green
146,146,Shawn Stefani,63,-0.308,-15.376,50,2013,sg_app_green
147,147,Eric Meierdierks,48,-0.314,-11.619,37,2013,sg_app_green
148,148,Johnson Wagner,64,-0.32,-16.662,52,2013,sg_app_green
149,149,Patrick Reed,83,-0.327,-24.212,74,2013,sg_app_green
150,150,Morgan Hoffmann,64,-0.344,-18.232,53,2013,sg_app_green
151,151,Tommy Gainey,84,-0.361,-27.073,75,2013,sg_app_green
152,152,Erik Compton,74,-0.363,-23.621,65,2013,sg_app_green
153,153,Scott Stallings,79,-0.379,-24.984,66,2013,sg_app_green
154,154,Robert Streb,75,-0.398,-24.694,62,2013,sg_app_green
155,155,Darron Stiles,51,-0.401,-16.839,42,2013,sg_app_green
156,156,Fabián Gómez,65,-0.435,-24.367,56,2013,sg_app_green
T157,T157,Charlie Beljan,62,-0.437,-24.045,55,2013,sg_app_green
T157,T157,Andres Romero,63,-0.437,-22.731,52,2013,sg_app_green
159,159,D.J. Trahan,48,-0.448,-17.036,38,2013,sg_app_green
160,160,Brian Gay,79,-0.453,-32.144,71,2013,sg_app_green
161,161,Doug LaBelle II,72,-0.479,-28.27,59,2013,sg_app_green
162,162,Stephen Ames,49,-0.488,-21.45,44,2013,sg_app_green
T163,T163,Bobby Gates,49,-0.498,-18.908,38,2013,sg_app_green
T163,T163,Charlie Wi,75,-0.498,-32.896,66,2013,sg_app_green
165,165,Y.E. Yang,56,-0.5,-20.513,41,2013,sg_app_green
166,166,Scott Gardiner,61,-0.527,-27.405,52,2013,sg_app_green
167,167,Luke List,65,-0.533,-27.722,52,2013,sg_app_green
168,168,Derek Ernst,58,-0.564,-27.623,49,2013,sg_app_green
169,169,Rod Pampling,46,-0.568,-19.865,35,2013,sg_app_green
170,170,Sean O'Hair,56,-0.576,-29.369,51,2013,sg_app_green
171,171,Troy Matteson,68,-0.583,-34.406,59,2013,sg_app_green
172,172,Alistair Presnell,59,-0.585,-26.908,46,2013,sg_app_green
173,173,Steven Bowditch,67,-0.641,-37.159,58,2013,sg_app_green
174,174,Aaron Baddeley,68,-0.669,-39.474,59,2013,sg_app_green
175,175,Aaron Watkins,46,-0.707,-24.752,35,2013,sg_app_green
176,176,Justin Bolli,59,-0.787,-36.221,46,2013,sg_app_green
177,177,Colt Knost,69,-0.847,-49.125,58,2013,sg_app_green
178,178,Brian Harman,89,-0.856,-65.058,76,2013,sg_app_green
179,179,Jonas Blixt,76,-0.882,-59.081,67,2013,sg_app_green
180,180,Tom Gillis,69,-0.905,-54.3,60,2013,sg_app_green
1,1,Jim Furyk,84,1.175,77.564,66,2014,sg_app_green
2,2,Sergio Garcia,61,1.15,46,40,2014,sg_app_green
3,3,Hideki Matsuyama,82,1.022,65.391,64,2014,sg_app_green
4,4,Graham DeLaet,80,0.895,57.292,64,2014,sg_app_green
5,5,Paul Casey,56,0.762,33.507,44,2014,sg_app_green
6,6,Justin Rose,70,0.744,38.674,52,2014,sg_app_green
7,7,Nick Watney,80,0.648,36.293,56,2014,sg_app_green
8,8,Chad Campbell,57,0.641,29.503,46,2014,sg_app_green
9,9,Kyle Stanley,87,0.623,44.868,72,2014,sg_app_green
10,10,Adam Scott,68,0.61,34.134,56,2014,sg_app_green
11,11,Jimmy Walker,98,0.608,44.366,73,2014,sg_app_green
12,12,Rory McIlroy,66,0.602,28.906,48,2014,sg_app_green
13,13,Brooks Koepka,56,0.598,25.101,42,2014,sg_app_green
14,14,Jason Dufner,57,0.59,24.769,42,2014,sg_app_green
15,15,Henrik Stenson,56,0.575,21.857,38,2014,sg_app_green
16,16,Robert Allenby,83,0.552,38.663,70,2014,sg_app_green
17,17,Marc Leishman,81,0.546,37.677,69,2014,sg_app_green
18,18,John Peterson,62,0.539,29.632,55,2014,sg_app_green
19,19,George McNeill,79,0.537,37.558,70,2014,sg_app_green
20,20,Dustin Johnson,58,0.533,21.858,41,2014,sg_app_green
21,21,Matt Kuchar,91,0.527,40.045,76,2014,sg_app_green
22,22,Kevin Chappell,100,0.526,45.74,87,2014,sg_app_green
23,23,Zach Johnson,97,0.513,43.088,84,2014,sg_app_green
24,24,Russell Knox,92,0.502,41.699,83,2014,sg_app_green
25,25,Keegan Bradley,89,0.5,33.484,67,2014,sg_app_green
26,26,Ryan Moore,86,0.499,30.957,62,2014,sg_app_green
27,27,Jason Kokrak,65,0.476,29.062,61,2014,sg_app_green
T28,T28,Lucas Glover,68,0.469,22.034,47,2014,sg_app_green
T28,T28,Michael Putnam,106,0.469,42.659,91,2014,sg_app_green
30,30,Bo Van Pelt,83,0.468,31.361,67,2014,sg_app_green
31,31,Harris English,95,0.465,34.433,74,2014,sg_app_green
32,32,Seung-Yul Noh,92,0.447,33.535,75,2014,sg_app_green
33,33,Stewart Cink,91,0.442,31.829,72,2014,sg_app_green
34,34,Camilo Villegas,95,0.413,34.726,84,2014,sg_app_green
35,35,Ricky Barnes,92,0.396,30.924,78,2014,sg_app_green
36,36,Ryo Ishikawa,75,0.395,24.497,62,2014,sg_app_green
37,37,Martin Flores,85,0.391,26.6,68,2014,sg_app_green
38,38,Kevin Stadler,90,0.386,25.076,65,2014,sg_app_green
39,39,Bill Haas,107,0.382,31.294,82,2014,sg_app_green
40,40,Gary Woodland,93,0.381,27.801,73,2014,sg_app_green
41,41,Graeme McDowell,66,0.379,17.411,46,2014,sg_app_green
42,42,Martin Kaymer,65,0.37,17.744,48,2014,sg_app_green
43,43,Jim Renner,61,0.367,19.093,52,2014,sg_app_green
44,44,Kevin Na,94,0.341,26.631,78,2014,sg_app_green
45,45,Webb Simpson,87,0.333,24.622,74,2014,sg_app_green
46,46,Ken Duke,80,0.329,21.683,66,2014,sg_app_green
47,47,Bubba Watson,76,0.324,18.156,56,2014,sg_app_green
48,48,Andrew Svoboda,77,0.323,21.327,66,2014,sg_app_green
49,49,Cameron Tringale,111,0.322,31.597,98,2014,sg_app_green
T50,T50,Luke Donald,57,0.315,13.879,44,2014,sg_app_green
T50,T50,Charl Schwartzel,64,0.315,17.009,54,2014,sg_app_green
T52,T52,Charley Hoffman,93,0.301,22.91,76,2014,sg_app_green
